,맥주,년,평점
736,Leffe Brune,2021,3.733333333333333
737,Löwenbräu Original (4.2%),2014,1.8909090909090909
738,Löwenbräu Original (4.2%),2015,1.625
739,Löwenbräu Original (4.2%),2016,2.275
740,Löwenbräu Original (4.2%),2017,1.9333333333333331
741,Löwenbräu Original (4.2%),2019,1.7
742,Mallaskosken Kuohu Amber Lager Special Edition,2014,3.1333333333333333
743,Miller Genuine Draft (MGD),2000,1.6437500000000005
744,Miller Genuine Draft (MGD),2001,1.7613207547169811
745,Miller Genuine Draft (MGD),2002,1.78984375
746,Miller Genuine Draft (MGD),2003,1.6918238993710697
747,Miller Genuine Draft (MGD),2004,1.5678571428571417
748,Miller Genuine Draft (MGD),2005,1.4631578947368418
749,Miller Genuine Draft (MGD),2006,1.5449999999999986
750,Miller Genuine Draft (MGD),2007,1.5848039215686276
751,Miller Genuine Draft (MGD),2008,1.5746192893401023
752,Miller Genuine Draft (MGD),2009,1.640540540540541
753,Miller Genuine Draft (MGD),2010,1.6698795180722894
754,Miller Genuine Draft (MGD),2011,1.5483146067415732
755,Miller Genuine Draft (MGD),2012,1.6008064516129037
756,Miller Genuine Draft (MGD),2013,1.7104761904761896
757,Miller Genuine Draft (MGD),2014,1.6876106194690264
758,Miller Genuine Draft (MGD),2015,1.832467532467532
759,Miller Genuine Draft (MGD),2016,1.865573770491804
760,Miller Genuine Draft (MGD),2017,1.954098360655738
761,Miller Genuine Draft (MGD),2018,2.1
762,Miller Genuine Draft (MGD),2019,2.1212121212121207
763,Miller Genuine Draft (MGD),2020,1.927586206896552
764,Miller Genuine Draft (MGD),2021,2.4
765,OB Premier Pilsner,2014,1.8
766,OB Premier Pilsner,2015,2.4000000000000004
767,OB Premier Pilsner,2016,2.13
768,OB Premier Pilsner,2017,2.19375
769,OB Premier Pilsner,2018,2.16
770,OB Premier Pilsner,2019,3.0
771,Paulaner Hefe-Weissbier,2000,3.92
772,Paulaner Hefe-Weissbier,2001,3.756363636363637
773,Paulaner Hefe-Weissbier,2002,3.585714285714287
774,Paulaner Hefe-Weissbier,2003,3.585714285714286
775,Paulaner Hefe-Weissbier,2004,3.529370629370629
776,Paulaner Hefe-Weissbier,2005,3.6632653061224505
777,Paulaner Hefe-Weissbier,2006,3.7047872340425534
778,Paulaner Hefe-Weissbier,2007,3.6149305555555578
779,Paulaner Hefe-Weissbier,2008,3.632083333333335
780,Paulaner Hefe-Weissbier,2009,3.4701149425287365
781,Paulaner Hefe-Weissbier,2010,3.62125
782,Paulaner Hefe-Weissbier,2011,3.547096774193549
783,Paulaner Hefe-Weissbier,2012,3.61079812206573
784,Paulaner Hefe-Weissbier,2013,3.6423076923076954
785,Paulaner Hefe-Weissbier,2014,3.5492700729927003
786,Paulaner Hefe-Weissbier,2015,3.5719298245614044
787,Paulaner Hefe-Weissbier,2016,3.5710691823899356
788,Paulaner Hefe-Weissbier,2017,3.5954081632653065
789,Paulaner Hefe-Weissbier,2018,3.637692307692308
790,Paulaner Hefe-Weissbier,2019,3.654117647058824
791,Paulaner Hefe-Weissbier,2020,3.551724137931036
792,Paulaner Hefe-Weissbier,2021,3.85
793,Peroni Nastro Azzurro,2001,2.5444444444444443
794,Peroni Nastro Azzurro,2002,2.2592592592592595
795,Peroni Nastro Azzurro,2003,2.2820512820512806
796,Peroni Nastro Azzurro,2004,2.03125
797,Peroni Nastro Azzurro,2005,2.0452631578947367
798,Peroni Nastro Azzurro,2006,2.1666666666666665
799,Peroni Nastro Azzurro,2007,2.0723809523809518
800,Peroni Nastro Azzurro,2008,2.0628099173553727
801,Peroni Nastro Azzurro,2009,2.061538461538461
802,Peroni Nastro Azzurro,2010,2.083720930232557
803,Peroni Nastro Azzurro,2011,2.1180722891566264
804,Peroni Nastro Azzurro,2012,2.241984732824427
805,Peroni Nastro Azzurro,2013,2.1075342465753426
806,Peroni Nastro Azzurro,2014,2.1104000000000003
807,Peroni Nastro Azzurro,2015,2.2090909090909085
808,Peroni Nastro Azzurro,2016,2.365909090909092
809,Peroni Nastro Azzurro,2017,2.4931818181818177
810,Peroni Nastro Azzurro,2018,2.3531250000000004
811,Peroni Nastro Azzurro,2019,2.357894736842105
812,Peroni Nastro Azzurro,2020,2.6027777777777787
813,Peroni Nastro Azzurro,2021,2.8
814,Pilsner Urquell,2000,3.408333333333333
815,Pilsner Urquell,2001,3.451249999999998
816,Pilsner Urquell,2002,3.4804347826086968
817,Pilsner Urquell,2003,3.3053140096618345
818,Pilsner Urquell,2004,3.3731481481481467
819,Pilsner Urquell,2005,3.3316872427983553
820,Pilsner Urquell,2006,3.1991769547325086
821,Pilsner Urquell,2007,3.2513071895424837
822,Pilsner Urquell,2008,3.2849840255591047
823,Pilsner Urquell,2009,3.203755868544599
824,Pilsner Urquell,2010,3.204666666666669
825,Pilsner Urquell,2011,3.2502732240437164
826,Pilsner Urquell,2012,3.2468253968253986
827,Pilsner Urquell,2013,3.3241877256317665
828,Pilsner Urquell,2014,3.2726235741444887
829,Pilsner Urquell,2015,3.2840000000000007
830,Pilsner Urquell,2016,3.2451612903225797
831,Pilsner Urquell,2017,3.2339207048458167
832,Pilsner Urquell,2018,3.347619047619049
833,Pilsner Urquell,2019,3.4010101010100997
834,Pilsner Urquell,2020,3.3707692307692296
835,Pilsner Urquell,2021,3.1
836,Platinum Pale Ale,2016,3.3
837,Platinum Pale Ale,2017,3.0
838,Platinum Pale Ale,2018,2.1
839,Platinum Pale Ale,2019,3.0
840,Platinum White Ale,2017,4.1
841,Queen's Ale Blonde Type,2014,3.0
842,Queen's Ale Blonde Type,2015,3.266666666666666
843,Queen's Ale Blonde Type,2016,2.7
844,Queen's Ale Blonde Type,2018,2.8
845,Red Rock,2003,1.2
846,Red Rock,2004,1.2
847,Red Rock,2005,1.1
848,Red Rock,2006,2.066666666666667
849,Red Rock,2007,2.8
850,Red Rock,2008,1.9
851,Red Rock,2011,2.1
852,Red Rock,2012,2.2
853,Red Rock,2013,2.0
854,Red Rock,2018,1.45
855,Reeper B. Blondes Weissbier,2018,2.5
856,Reeper B. Blondes Weissbier,2019,2.733333333333333
857,Reeper B. Blondes Weissbier,2020,3.1
858,Reeper B. Exotisches IPA,2018,2.575
859,Reeper B. Exotisches IPA,2019,2.6
860,Reeper B. Exotisches IPA,2020,2.4
861,Reeper B. Exotisches IPA,2021,2.6
862,San Miguel,2002,2.475
863,San Miguel,2003,2.271428571428572
864,San Miguel,2004,1.9666666666666668
865,San Miguel,2005,1.8909090909090909
866,San Miguel,2006,1.666666666666667
867,San Miguel,2007,1.7777777777777777
868,San Miguel,2008,1.8611111111111112
869,San Miguel,2009,1.99
870,San Miguel,2010,2.2444444444444445
871,San Miguel,2011,2.092857142857143
872,San Miguel,2012,1.955
873,San Miguel,2013,1.8076923076923082
874,San Miguel,2014,1.9833333333333332
875,San Miguel,2015,1.945454545454546
876,San Miguel,2016,2.21
877,San Miguel,2017,1.9421052631578943
878,San Miguel,2018,2.0
879,San Miguel,2019,1.875
880,San Miguel,2020,2.5
881,San Miguel,2021,2.5
882,Sapporo Premium Beer,2000,2.35
883,Sapporo Premium Beer,2001,2.4063829787234043
884,Sapporo Premium Beer,2002,2.3648854961832053
885,Sapporo Premium Beer,2003,2.173394495412844
886,Sapporo Premium Beer,2004,2.158181818181818
887,Sapporo Premium Beer,2005,2.037373737373738
888,Sapporo Premium Beer,2006,2.255072463768116
889,Sapporo Premium Beer,2007,2.1991869918699183
890,Sapporo Premium Beer,2008,2.2238993710691823
891,Sapporo Premium Beer,2009,2.1736842105263157
892,Sapporo Premium Beer,2010,2.0931506849315067
893,Sapporo Premium Beer,2011,2.301333333333333
894,Sapporo Premium Beer,2012,2.2684684684684693
895,Sapporo Premium Beer,2013,2.241999999999999
896,Sapporo Premium Beer,2014,2.3115646258503406
897,Sapporo Premium Beer,2015,2.4680851063829787
898,Sapporo Premium Beer,2016,2.4014705882352945
899,Sapporo Premium Beer,2017,2.5142857142857133
900,Sapporo Premium Beer,2018,2.4979591836734696
901,Sapporo Premium Beer,2019,2.6466666666666665
902,Sapporo Premium Beer,2020,2.5741935483870964
903,Sapporo Premium Beer,2021,3.2
904,Sapporo Yebisu,2000,2.9333333333333336
905,Sapporo Yebisu,2001,2.9000000000000004
906,Sapporo Yebisu,2002,2.594871794871795
907,Sapporo Yebisu,2003,2.248
908,Sapporo Yebisu,2004,2.5933333333333333
909,Sapporo Yebisu,2005,2.3400000000000003
910,Sapporo Yebisu,2006,2.3312499999999994
911,Sapporo Yebisu,2007,2.25
912,Sapporo Yebisu,2008,2.435714285714285
913,Sapporo Yebisu,2009,2.541379310344828
914,Sapporo Yebisu,2010,2.29
915,Sapporo Yebisu,2011,2.555
916,Sapporo Yebisu,2012,2.5333333333333337
917,Sapporo Yebisu,2013,2.341666666666667
918,Sapporo Yebisu,2014,2.641176470588236
919,Sapporo Yebisu,2015,2.494117647058823
920,Sapporo Yebisu,2016,2.38
921,Sapporo Yebisu,2017,2.81875
922,Sapporo Yebisu,2018,2.625
923,Sapporo Yebisu,2019,3.1142857142857148
924,Sapporo Yebisu,2020,2.425
925,Schöfferhofer Grapefruit,2007,2.4294117647058817
926,Schöfferhofer Grapefruit,2008,2.835087719298245
927,Schöfferhofer Grapefruit,2009,2.404
928,Schöfferhofer Grapefruit,2010,2.707692307692308
929,Schöfferhofer Grapefruit,2011,2.5782608695652174
930,Schöfferhofer Grapefruit,2012,2.536
931,Schöfferhofer Grapefruit,2013,2.8759259259259258
932,Schöfferhofer Grapefruit,2014,2.8666666666666663
933,Schöfferhofer Grapefruit,2015,3.0000000000000004
934,Schöfferhofer Grapefruit,2016,2.9370370370370376
935,Schöfferhofer Grapefruit,2017,2.987878787878788
936,Schöfferhofer Grapefruit,2018,2.927272727272728
937,Schöfferhofer Grapefruit,2019,3.0352941176470587
938,Schöfferhofer Grapefruit,2020,2.9588235294117635
939,Schöfferhofer Grapefruit,2021,2.5
940,Stella Artois,2000,2.125
941,Stella Artois,2001,3.0674418604651166
942,Stella Artois,2002,2.8319148936170206
943,Stella Artois,2003,2.6305732484076434
944,Stella Artois,2004,2.6475000000000013
945,Stella Artois,2005,2.4806167400881067
946,Stella Artois,2006,2.4687500000000004
947,Stella Artois,2007,2.4927536231884053
948,Stella Artois,2008,2.520807453416148
949,Stella Artois,2009,2.545023696682464
950,Stella Artois,2010,2.4356725146198825
951,Stella Artois,2011,2.401587301587301
952,Stella Artois,2012,2.4879518072289164
953,Stella Artois,2013,2.4644897959183667
954,Stella Artois,2014,2.459734513274337
955,Stella Artois,2015,2.526900584795321
956,Stella Artois,2016,2.5318181818181804
957,Stella Artois,2017,2.71858407079646
958,Stella Artois,2018,2.691578947368421
959,Stella Artois,2019,2.94561403508772
960,Stella Artois,2020,2.571428571428572
961,Stella Artois,2021,3.2
962,Stephans Bräu Hefe-Weizen Naturtrüb,2011,1.9250000000000005
963,Stephans Bräu Hefe-Weizen Naturtrüb,2012,2.575
964,Stephans Bräu Hefe-Weizen Naturtrüb,2013,2.4636363636363634
965,Stephans Bräu Hefe-Weizen Naturtrüb,2014,2.8666666666666667
966,Stephans Bräu Hefe-Weizen Naturtrüb,2015,2.712499999999999
967,Stephans Bräu Hefe-Weizen Naturtrüb,2016,2.733333333333333
968,Stephans Bräu Hefe-Weizen Naturtrüb,2017,2.33
969,Stephans Bräu Hefe-Weizen Naturtrüb,2018,2.76875
970,Stephans Bräu Hefe-Weizen Naturtrüb,2019,2.685714285714286
971,Stephans Bräu Hefe-Weizen Naturtrüb,2020,2.972727272727273
972,Stephans Bräu Premium Lager,2016,2.05
973,Stephans Bräu Premium Lager,2017,1.775
974,Stephans Bräu Premium Lager,2018,2.1555555555555554
975,Stephans Bräu Premium Lager,2019,1.8142857142857145
976,Stephans Bräu Premium Lager,2020,2.3875
977,Stephans Bräu Premium Pilsener,2011,2.3166666666666664
978,Stephans Bräu Premium Pilsener,2012,1.85
979,Stephans Bräu Premium Pilsener,2013,2.075
980,Stephans Bräu Premium Pilsener,2014,1.5714285714285714
981,Stephans Bräu Premium Pilsener,2015,2.1166666666666667
982,Stephans Bräu Premium Pilsener,2016,2.35
983,Stephans Bräu Premium Pilsener,2017,2.2
984,Stephans Bräu Premium Pilsener,2018,2.0000000000000004
985,Stephans Bräu Premium Pilsener,2019,2.0125
986,Stephans Bräu Premium Pilsener,2020,2.333333333333333
987,Stout,2020,3.5
988,Suntory The Premium Malt's,2002,2.7
989,Suntory The Premium Malt's,2003,2.95
990,Suntory The Premium Malt's,2004,2.6
991,Suntory The Premium Malt's,2005,3.5
992,Suntory The Premium Malt's,2006,2.7222222222222223
993,Suntory The Premium Malt's,2007,2.8
994,Suntory The Premium Malt's,2008,2.966666666666667
995,Suntory The Premium Malt's,2009,2.914285714285714
996,Suntory The Premium Malt's,2010,2.4375
997,Suntory The Premium Malt's,2011,2.516666666666667
998,Suntory The Premium Malt's,2012,2.589473684210527
999,Suntory The Premium Malt's,2013,2.668181818181817
1000,Suntory The Premium Malt's,2014,2.58125
1001,Suntory The Premium Malt's,2015,2.726315789473684
1002,Suntory The Premium Malt's,2016,2.66875
1003,Suntory The Premium Malt's,2017,2.645454545454545
1004,Suntory The Premium Malt's,2018,2.6
1005,Suntory The Premium Malt's,2019,2.3142857142857136
1006,Suntory The Premium Malt's,2020,3.75
1007,Tiger Beer,2000,3.0
1008,Tiger Beer,2001,3.5200000000000005
1009,Tiger Beer,2002,2.609302325581395
1010,Tiger Beer,2003,2.2701754385964907
1011,Tiger Beer,2004,2.1348484848484843
1012,Tiger Beer,2005,2.0192307692307696
1013,Tiger Beer,2006,2.1577981651376152
1014,Tiger Beer,2007,2.1056
1015,Tiger Beer,2008,2.055769230769231
1016,Tiger Beer,2009,1.9817307692307693
1017,Tiger Beer,2010,2.1064102564102556
1018,Tiger Beer,2011,2.2404761904761905
1019,Tiger Beer,2012,2.147101449275362
1020,Tiger Beer,2013,2.111111111111112
1021,Tiger Beer,2014,2.1251497005988034
1022,Tiger Beer,2015,2.121951219512196
1023,Tiger Beer,2016,2.1402439024390243
1024,Tiger Beer,2017,2.1439999999999992
1025,Tiger Beer,2018,2.2461538461538457
1026,Tiger Beer,2019,2.285106382978724
1027,Tiger Beer,2020,2.288888888888889
1028,Tiger Beer,2021,4.0
1029,Tiger Radler Lemon,2014,2.3666666666666667
1030,Tiger Radler Lemon,2015,1.7666666666666666
1031,Tiger Radler Lemon,2016,2.1
1032,Tiger Radler Lemon,2017,2.48
1033,Tiger Radler Lemon,2018,1.6
1034,Tiger Radler Lemon,2019,1.5
1035,Tsingtao,2000,2.075
1036,Tsingtao,2001,2.2170731707317075
1037,Tsingtao,2002,2.201639344262296
1038,Tsingtao,2003,2.120879120879122
1039,Tsingtao,2004,2.173394495412844
1040,Tsingtao,2005,2.0174311926605504
1041,Tsingtao,2006,2.2806896551724134
1042,Tsingtao,2007,2.143356643356643
1043,Tsingtao,2008,1.9931506849315064
1044,Tsingtao,2009,1.9267241379310345
1045,Tsingtao,2010,1.867073170731708
1046,Tsingtao,2011,2.011016949152544
1047,Tsingtao,2012,1.9635838150289024
1048,Tsingtao,2013,1.8697297297297288
1049,Tsingtao,2014,2.000574712643678
1050,Tsingtao,2015,1.9992753623188408
1051,Tsingtao,2016,1.9813186813186812
1052,Tsingtao,2017,2.406976744186046
1053,Tsingtao,2018,2.1676923076923083
1054,Tsingtao,2019,2.2119047619047607
1055,Tsingtao,2020,1.8461538461538465
1056,Tsingtao,2021,2.9000000000000004
1057,Tsingtao Wheat Beer,2018,2.9461538461538463
1058,Tsingtao Wheat Beer,2019,2.7500000000000004
1059,Tsingtao Wheat Beer,2020,2.6428571428571432
1060,Victoria Bitter,2001,2.26
1061,Victoria Bitter,2002,2.409302325581395
1062,Victoria Bitter,2003,1.8574074074074076
1063,Victoria Bitter,2004,1.7125
1064,Victoria Bitter,2005,1.7352941176470589
1065,Victoria Bitter,2006,2.0241379310344825
1066,Victoria Bitter,2007,2.0028571428571427
1067,Victoria Bitter,2008,1.826
1068,Victoria Bitter,2009,1.6604651162790705
1069,Victoria Bitter,2010,1.9534482758620693
1070,Victoria Bitter,2011,1.9546875
1071,Victoria Bitter,2012,1.936842105263158
1072,Victoria Bitter,2013,1.956521739130435
1073,Victoria Bitter,2014,2.047058823529412
1074,Victoria Bitter,2015,2.052941176470588
1075,Victoria Bitter,2016,2.5
1076,Victoria Bitter,2017,2.496
1077,Victoria Bitter,2018,2.4684210526315797
1078,Victoria Bitter,2019,2.642307692307692
1079,Victoria Bitter,2020,1.77
1080,Volfas Engelman Grünberger Hefeweizen,2018,3.05
1081,Volfas Engelman Grünberger Hefeweizen,2020,3.2
1082,Warsteiner Premium Verum,2000,3.077777777777777
1083,Warsteiner Premium Verum,2001,3.0886792452830187
1084,Warsteiner Premium Verum,2002,2.922302158273381
1085,Warsteiner Premium Verum,2003,2.840298507462688
1086,Warsteiner Premium Verum,2004,2.7929577464788724
1087,Warsteiner Premium Verum,2005,2.5653594771241823
1088,Warsteiner Premium Verum,2006,2.7588652482269502
1089,Warsteiner Premium Verum,2007,2.6319371727748693
1090,Warsteiner Premium Verum,2008,2.685026737967916
1091,Warsteiner Premium Verum,2009,2.599999999999999
1092,Warsteiner Premium Verum,2010,2.6737373737373726
1093,Warsteiner Premium Verum,2011,2.632231404958679
1094,Warsteiner Premium Verum,2012,2.7313725490196075
1095,Warsteiner Premium Verum,2013,2.6705882352941157
1096,Warsteiner Premium Verum,2014,2.726543209876544
1097,Warsteiner Premium Verum,2015,2.689928057553956
1098,Warsteiner Premium Verum,2016,2.656
1099,Warsteiner Premium Verum,2017,2.681318681318681
1100,Warsteiner Premium Verum,2018,2.608333333333333
1101,Warsteiner Premium Verum,2019,2.833962264150943
1102,Warsteiner Premium Verum,2020,3.0277777777777777
1103,Warsteiner Premium Verum,2021,3.05
